SampleID_UK,Subject,Corneometer,Alloprevotella,Propionibacterium,Fusobacterium,family,Veillonella,Brevundimonas,Kytococcus,unresolved,Anaerococcus,Rhizobium,Staphylococcus,Brevibacterium,Selenomonas,Corynebacterium,Pantoea,Eubacterium,Porphyromonas,Streptococcus,Coprococcus,Proteus,Prevotella,Rhodococcus,Lactobacillus,Lachnospiraceae_[G],Anoxybacillus,Acinetobacter,Escherichia,Pasteurella,unresolved,Actinomyces,Catonella,Nocardioides,Agrobacterium,Micrococcus,Capnocytophaga,Finegoldia,Enterococcus,Pseudomonas,Leptotrichia,Alistipes,Synergistetes_[G],Klebsiella,Clostridium,Gordonia,Unclassified_Flavobacteriaceae,Gemella,Azospira,Erysipelatoclostridium,Bacillus,Rhodopseudomonas,Peptoniphilus,Mesorhizobium,Flavonifractor,Bacteroides,Sphingobacterium,TM7_[G-1],Dorea,Ureaplasma,Roseburia,Haemophilus,Peptoniphilaceae_[G-3],Jonquetella,Filifactor,Neisseria,Ruminococcaceae_[G-3],Mycoplasma,Leuconostoc,Kluyvera,Peptostreptococcaceae_[XI][G-9],unresolved,Ochrobactrum,Parvimonas,Alteromonas,Clostridiales_[G],Eikenella,Stenotrophomonas,Bergeyella,Alphaproteobacteria,Enhydrobacter,Alloiococcus,Kocuria,Bergeyella,Sphingomonas,Lachnospiraceae_[G-3],Paracoccus,Aggregatibacter,Bosea,Dialister,Thermus,Enterobacter,Treponema,Granulicatella,Faecalibacterium,Peptostreptococcus,Carnobacterium,Turicibacter,Arthrobacter,Exiguobacterium,Solobacterium,Parabacteroides,Holdemanella,Bradyrhizobium,Blautia,Campylobacter,Stomatobaculum,TM7_[G-6],Nocardiopsis,Acidaminococcus,Psychrobacter,Kingella,Methylobacterium,Sanguibacter,Bacteroidetes_[G-7],Deinococcus,Atopobium,Facklamia,Rickettsiella,Aerococcus,Tsukamurella,Megasphaera,Rothia,Sneathia,Lacnoclostridium,Lachnospiraceae_[G-9],Lachnospiraceae_[G-7],Lactococcus,Calycanthus,Geobacillus,Mobiluncus,Shewanella,Clavibacter,Actinobaculum,order,Ruminococcaceae_[G-1],Helicobacter,family,Odoribacter,unresolved,Tissierella,Vibrio,Afipia,Anaeroglobus,Pseudoclavibacter,Peptoclostridium,Dechloromonas,Macrococcus,Turicella,Erwinia,Actinomycetales,Defluvibacter,Microbacterium,Patulibacter,Citrobacter,Anoxybacillus,Eremococcus,Lachnospiraceae_[G-2],Aeromonas,Serratia,Methylobacterium,Janibacter,Yersinia,Abiotrophia,Dolosigranulum,Caulobacter,Peptostreptococcaceae_[XI][G-1],Tannerella,Collinsella,Arsenicicoccus,Fastidiosipila,Brachybacterium,Oribacterium,Flavobacterium,Pinus,Chryseobacterium,Comamonadaceae_[G],Manihot,Blastococcus,Dermacoccus,Lachnoanaerobaculum,Moraxella,Pseudoxanthomonas,Polaromonas,Xanthomonas,TM7_[G-3],Tatumella,TM7_[G-5]
12,66,43.1,0.016083462,232.2076697,0.300224632,0,1.442150466,0,0.005361154,2.198073201,3.46330558,0,381.0440312,0,0.005361154,25.9694307,110.8150563,0,0.305585787,23.34782632,0,0,6.358328821,0,21.45533891,0,0,23.5140221,0.075056158,0,0,2.139100506,0,0,0,20.96747388,0.487865028,43.53257169,0.005361154,19.17684839,0.016083462,0,0,0,0,2.551909375,0,1.501123162,0.053611541,0,0.005361154,0,2.841411699,0,0,0.573643494,0,0.021444617,0,0,0.327030403,2.567992837,0.428892332,0,0,2.948634782,0.058972696,0,0,2.401797059,0.016083462,0,0,0,0,0,0.010722308,0.037528079,23.25132555,0.423531178,2.616243225,0,0.101861929,0.048250387,0,0,0.069695004,0,0,0.203723858,0,0.546837723,0,3.908281375,0.042889233,0.075056158,0,0,0,0,0.010722308,0,0,0,0,0.058972696,0.021444617,0,0,0,0,0.010722308,0.010722308,0,0,0,0.21980732,0,0,0.863145818,0.005361154,0,1.629790861,0,0,0,0,0.101861929,0,0,0,0,0.139390008,0,0.305585787,0,0,1.495762008,0,0.369919636,0.482503873,0,0,0,0,0,0,0,0,0.037528079,1.619068553,0.257335399,0,0,0,0,0,0,0,0,0,0,0.337752711,0,0,0,0,0.005361154,0,0,0,2.551909375,0.016083462,0.541476569,0,0.005361154,0,0.085778466,0.187640395,10.2666102,0,3.334637881,0,0,0,0.005361154,0,0
23,67,48.6,0.712561098,83.58165008,3.109357517,2.844355456,4.893704729,0,0.824450857,1.360343914,8.745068017,0,228.0077734,0,0,70.62599376,11.13008657,0.064778282,9.810965196,30.71079442,0.500559449,0,130.8109063,0.064778282,8.338731523,0,0,54.60220246,0,0,0,2.685354219,0,0,0.035333608,6.607384724,0.341558212,14.79300395,1.372121783,36.64095165,0.718450032,0,0,0,0,2.720687828,0,5.294152288,0.500559449,0,0.005888935,0,13.43266003,0,0,1.230787351,0,0,0.382780755,0,0.147223367,2.726576762,2.567575526,0.530004122,0.194334845,3.933808374,0.500559449,0,0.117778694,0,0,1.566456628,0.524115188,0,0,9.969966433,0,1.684235322,2.343796007,0,8.503621695,0,1.065897179,0,0,0,0,0.206112714,0.064778282,7.025499087,0,1.007007832,0,1.489900477,0.241446322,4.069253872,0,0,0,0,0,0,0,0,0,0.506448383,0.594782404,0,0,0,0.806784053,0.10011189,0.058889347,0,0.842117661,0,5.129262116,0,0,1.931570579,0,6.471939226,2.173016901,99.729109,1.095341853,0,0.053000412,1.224898416,0.005888935,0,0.270890996,0,0,0,0,0,0,0,0,0.259113126,0.924562747,0,0,0,0,0,0,0,0.005888935,6.483717096,2.885577999,0.247335257,0,0,0.759672575,0.353336082,0,0,0.394558624,0.076556151,0,0,0,0.005888935,0.023555739,0.624227077,0,0,0.005888935,0,0,2.320240269,0,0,0,0,0,0.312113539,0.406336494,45.45668689,0,4.145810023,0,0,3.545138684,0,0,0
34,68,26.5,0.061301638,32.67377312,0.224772673,0,0.006811293,0.313319484,0,3.739399925,9.719715288,0,181.5005279,0,0,129.3668903,0.122603276,0,0,5.639750707,0,0,12.53959064,0,21.44195075,0,0,0,0,0,0,0.354187242,0,0,0.32694207,71.95450056,0.074924224,103.7972959,0,2.94247863,2.016142765,0,0,0,0,58.59074345,0,1.355447332,7.526478902,0,2.172802507,0.844600347,16.81708272,0,0,0,0,0,0,0,0,1.19878759,1.96165242,0,0,0.102169397,0,0,0,0,0,0,0,0,0,0,0.034056466,0,6.027994415,5.019923032,55.2736437,0,9.896808909,0.006811293,0,0,0,0.013622586,0.824166468,0.374621122,0,0.006811293,0.013622586,0.006811293,0,0,0,0,0,0,0,0,0,0.013622586,0,3.487382079,0,0,0,0,0,0.013622586,0,0,0,0,0,0.136225862,0,0,0,0,0.129414569,0,0,0,0,2.663215611,0,0,0,0,0.143037156,0,0,0,0,0.006811293,0,0.796921296,9.522187787,0,0.592582502,0,0,0,0,0,0,0,0,0.728808364,1.552974832,0,0,0.613016381,0,0,0,0,0.354187242,0.565337329,0,0,0,2.642781732,0,0,0,0,0,2.860743112,0,0,0,0,0,0,0,197.8340088,0,16.25855669,0,0,0,0,0,0
45,68,26.8,0,30.47905342,1.463491812,0,1.92683671,0.401188875,0,4.435679817,18.46033881,0,127.4424492,0,0,168.4767254,0,0,0.440742708,14.42019732,0,0,40.71784556,0,153.3841129,0,0,0.559404206,0,0,0,1.429588527,0,0,0,6.543334049,0.011301095,173.601772,0,0.333382305,0.73457118,0,0,0.016951643,0.005650548,22.63044289,0,0.033903285,0.519850374,0,0.028252738,0,24.87936081,0,0,0.005650548,0,0.005650548,0,0.480296541,0,0.192118616,13.97945461,0,0,0.276876829,0,0,0,0,0,0,0,0,0,0.282527377,0,0,2.853526507,0.717619537,10.47046459,0,30.5242578,0.011301095,0,0,0.519850374,0,0.971894177,2.966537457,0,0.192118616,0,0.762823918,0,3.316871405,0,0,0,0,0,0,0.04520438,0,0,1.853379592,0,0,0,0,0,0.02260219,0,0,0,0,2.768768294,1.028399652,0,0.005650548,0,0,1.46914236,0,0,0,0,0.32208121,0,0,0.966243629,0,0.468995446,0,0,0,0,0,0,0.005650548,4.113598608,0,0,0,0,0,0,0,1.10185677,0,0,0,0,0,0,0,0,0,0.005650548,0,0.310780115,0,0,0.005650548,0,0.050854928,0,0,0,0,1.553900573,0.858883226,0,0,0,0,0,0.016951643,0,108.3435985,0,2.254568468,0,0,0.282527377,0,0,0.005650548
56,69,24.7,4.439334419,126.1856855,23.41030309,2.63485676,30.02139823,0.367283063,0,0,4.135926671,0,84.37929162,0,1.996103606,21.04691642,0,0,8.128133883,80.45095973,0,0,41.6307368,0.223563604,0.111781802,0,0,0.095812973,0,0,1.980134777,54.0864233,0.319376577,0,0,1.022005046,8.974481812,8.734949379,0,2.123854237,32.4965667,0,0,0,0,0,0.27147009,4.854523969,0,0,0.399220721,0,28.05723228,0,0,0,0,1.964165948,0,0,0,16.78323912,41.10376545,0.447127208,0,16.87905209,0,0,0,0,0,0,0,2.299511354,0,2.746638562,0.191625946,0,16.79920795,0,183.80122,0,0.750534956,2.171760723,0,1.6607582,0,0.063875315,0,1.852384146,0,0,0.734566127,9.82082974,0,2.730669733,0,0,0,0,1.644789371,0,0,0,0,10.44361407,0.958129731,0,0,0,0,3.59298649,0,0,0,0,0.431158379,0.670690812,0,0,0,0.111781802,10.92267893,0,0,0,0,0,0.351314235,0,0,0,0,2.76260739,1.037973875,0.287438919,0,4.471272077,0,0.207594775,14.85101083,0,0.846347929,0,0,0,0,0,0,0.015968829,3.257641085,0,0,0,0,0,0,4.83855514,0.351314235,0,0,0.431158379,0,2.251604867,0.015968829,0,0.079844144,0.55890901,0,0,0,0.047906487,1.437194596,0,0,0,0,0,0,0.031937658,0.287438919,26.73181949,0,0,0.015968829,0.031937658,0,0.670690812
67,69,30.7,12.79273273,151.0209184,20.34336195,7.792316026,26.46887241,0.575047921,0,0,3.241936828,0,63.82198517,0,0.133344445,21.36011334,0.008334028,0,6.283856988,61.13009417,0,0,43.64530378,3.458621552,0.008334028,0,0,0.033336111,0,0,4.125343779,19.75164597,0.408367364,0,0,0.100008334,0.200016668,10.30919243,0,1.54179515,38.21985165,0,0,0,0,0,2.800233353,6.400533378,0,0,0,0,5.133761147,0,0,0.19168264,0,0,0,0,0,9.809150763,27.42728561,0,0,21.68514043,0,0,0,0,0.241686807,0,0,0,0,1.025085424,0,0,9.992499375,4.575381282,269.8974915,0,0,4.54204517,0,0.058338195,0,0,0,1.866822235,0,0,0.133344445,9.159096591,0,1.333444454,0,0,0,0,0,0,0,0,0,9.717476456,0,0,0,0,0.008334028,4.492041003,0,0,0,2.30852571,0.208350696,0.008334028,0,0,0,0,7.708975748,0,0,0,0.291690974,0,0,0,0,0,0,4.342028502,1.508459038,2.058504875,0,2.241853488,0,0,0.233352779,0,0,0,0,0,0,0,0,0,10.12584382,0,0,0,0,0,0,0.941745145,0,0,0.216684724,0,0,0.041670139,0,0,0,0,0,1.275106259,0,1.183431953,5.608800733,0,0,0,0,0,0,0.041670139,0.92507709,38.75322944,0,0,0,2.708559047,0,0.133344445
78,70,21.5,16.60378116,1.75727953,362.8606502,0.002510399,2.138860228,0,0,0.005020799,0,0,3.130467964,0,21.76767258,1.827570712,0,0,0.901233359,7.724498736,0,0,174.6585229,0,1.980705071,0,0,1.900372292,0,0,0,3.208290343,2.286973789,0,0,0.007531198,0.587433443,1.709581943,0,0.63513103,0.735547003,0,0,0.002510399,0,0.30124792,0,0.625089433,0,0,0,0,0,0,0,0,0,1.902882692,0,0.002510399,0,0.233467138,0.105436772,0,0.205852745,0.032635191,0,0,0,0,0.200831946,0,0,4.664321954,0,0.042676789,0.258571131,0.911274957,0.384091097,0,0.145603161,0,0.572371047,0.03765599,0,0.549777453,0,0,0,31.52810518,0,0,5.196526611,0.035145591,0,0.941399748,0,0,0,0,13.89506029,0,0,0,0,61.40938839,0,0,0,0,0,0.002510399,0.087863977,0,0,0,25.61611476,0,0,0,0,0,0.168196755,0,0,0,2.35726497,0,0,0,0,0,0,0.030124792,0.002510399,0.005020799,0,1.812508316,0,0,0,0,0,5.422462551,0,0,0,0,0.311289517,0.025103993,0.100415973,0,0,0,0,0,0,0,0,0,0,0,0,0.938889349,0,0.025103993,0,0.002510399,0,0,0,0,12.69006861,0,0,0,0,0,0,0.047697587,0.557308651,1.45854201,0,0,0.057739185,0.105436772,0,0.627599832
89,70,20.2,0,46.05263158,26.10887476,1.349648245,32.71133516,0.004702607,0,0,9.245325609,0,107.4028441,0,1.12862571,44.77822505,0.03291825,0,1.777585493,125.550205,0,0,127.5394078,0,31.19709567,0,0,1.937474136,0,0,4.260562056,54.0517663,0,0,0,12.68763402,3.983108235,0.009405214,0,0.705391069,44.46785298,0,0,0,0,3.461118844,0,1.316729995,0,0,0,0,0,0,0,0,0,0.874684925,0,0,0,46.9226139,0,0,0,29.49004928,0,0,0,0,0,0,0.0658365,14.02317445,0,0.004702607,0.023513036,0,25.05078816,0,0.094052143,8.822090967,0.004702607,3.362364095,0,0.004702607,0,1.26029871,0,0.004702607,0,1.739964636,0,14.09841616,0,0.004702607,0,0,0,0,4.340506377,0,0,0,0,41.65569392,0.418532034,4.697904518,0,0,0,3.842030021,0,0,7.495955758,0,0.004702607,0,0,0.009405214,0,0.004702607,17.27737858,0,0,0,0,1.782288101,0,0,0,0,0,12.18445506,0,3.658628344,0,3.465821451,0,0,0,0,0,0,0,0,0,0,0,2.393627027,2.243143599,0,0,0,0,0,0,0.173996464,0,0,0,0,0,0,0,0,0,4.608554983,0,0,0,0,0,0,0,0,0,0,0,0.009405214,0,0.315074677,0,0,4.251156841,0,0,0
100,71,42.8,0.852977667,16.00108561,0.44587469,2.29528536,4.489764268,0,0,0.232630273,0.628101737,0,41.81529156,0,0,291.0359801,1.453939206,0.18998139,1.260080645,53.37313896,0,0,4.571184864,0,46.22751241,0,0,2.198356079,0,0,0,4.315291563,0,0,0.112437965,376.674938,0.093052109,14.0353598,0,2.163461538,1.384150124,0,0,0,0.003877171,0.418734491,0,5.470688586,0,0,10.1426799,0,0.926643921,0,0,0.09692928,0,0.201612903,0,0,0,1.589640199,0,0,0,2.124689826,0,0,0,0,0.391594293,0,0,0.263647643,0,0.248138958,0.011631514,0,2.140198511,0.837468983,3.598014888,0,0.391594293,0.046526055,0.023263027,0,0.019385856,0,0.027140199,1.062344913,0,2.927264268,0,4.970533499,0.007754342,0.624224566,0,0,0,8.51426799,0,0,0,0,0,0.259770471,0.003877171,0,2.221619107,0,0,0.011631514,0,0,0,0,6.827698511,0,0,5.148883375,0,7.099100496,2.128566998,0.069789082,0,0,0,1.143765509,0.352822581,0,0,0,0.058157568,0,0.252016129,0.011631514,0,0.473014888,0.019385856,3.264578164,0.31792804,0,0.050403226,0,0,0,0,0,0,1.694323821,0.023263027,0.089174938,0.015508685,0,0.523418114,0.011631514,0,0,0,0,0.054280397,0,0,0.597084367,0,0,0,0,0.011631514,0,0,13.40725806,0,0,0,0,0,0.631978908,0,0.880117866,0,9.848014888,0,0,0.003877171,0,0,0
112,72,25,8.103286804,39.91437363,11.72456852,5.115283414,34.83030817,0,0,1.614413772,4.147527093,1.097087812,111.1626455,0,1.944432056,46.75556348,0.004459707,0,6.087499443,64.39370289,0,0,83.73545021,0.597600678,207.5056861,0,0,7.612719083,0,0,2.992463096,45.76550863,0.004459707,0,0,1.841858806,3.20652901,45.84132364,0,6.533470098,27.07041877,0,0,0,0,2.05592472,0,1.181822236,0,0,0.004459707,0,8.477902154,0,0,0,0,3.242206663,0.004459707,0,0,14.50742541,1.208580475,0,0,14.46282835,0,0,0,0,0,0,0,0,0,0.040137359,0.280961513,4.65593364,1.703607903,0.468269188,3.955759711,0,2.800695714,0.004459707,0,0,0,0.080274718,0,0.004459707,0,0,0.004459707,5.320429916,0,4.290237702,0,0,0,0,1.654551131,0,0,0,0,0.01337912,0,1.106007225,0,0.227445034,0,5.329349329,0,0,0,0,0.802747179,0,0,0,0,1.592115239,16.1307586,0,0,0,0,0.932078669,0,0,0.01337912,0,0,5.097444588,0,0,0,8.080988271,0,0,0,0,0,0,0,0,0,0,0,0,2.341345939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084734424,1.578736119,0,0,0,0,0.356776524,0,0,0,0,0,0,78.91450743,2.979083976,3.768452036,0,0,0,1.774963207,0,0
123,72,25.2,0,89.46938116,2.997789509,0.005046784,4.209017593,0,0,0.010093567,4.047520515,0,249.6341082,0,0,74.70753889,2.154976633,0,1.019450304,23.07389501,0,0,9.139725253,0,119.8409254,0,0,2.624327516,0,0,0,20.77760843,0,0,0,9.493000111,0.010093567,65.49715866,0,16.37681306,0.010093567,0,0,5.88959656,0,5.097251522,0,6.833345109,0,0,0,0,22.63987161,0,0,0,0,0,0,0,0,1.443380134,0,0,0,7.701391903,0,0,0,0,0,0,0,0.201871347,0,0,0,0.005046784,1.201134517,0.196824564,11.26442118,0,0.005046784,0,0,0,12.9298598,0.025233918,5.813894805,0.005046784,0,0.005046784,0,0,0,0,0,0,0,0.005046784,0,0,0,0,0,1.155713464,0,0,0,0,0,2.038900609,0,0,0,0,0,0.005046784,0,0.005046784,0,0,0.237198833,0,0,0,0,10.2399241,0,0,0,0,0,0.030280702,0,0,0,0,0,0.020187135,0,0,0,0,0,0,0,0,0,0,6.722315868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010093567,0,0,0,0,0,0,0,184.6365811,0,10.33581299,0,0,0.010093567,0,0,0.005046784
133,73,44,0,143.0166567,0,7.862317169,9.920177179,0,0,0.009228072,18.59456467,0,417.0350205,0,0,94.27398145,0,0,1.4395792,40.76039312,0,0,15.09712546,0.599824667,97.63299958,0,0,10.45540534,0,0.230701795,0,1.725649426,0,2.925298759,0,3.377474277,0.009228072,38.32418216,0,8.655931343,0.885894892,0,0,0,0,0.018456144,0,5.739860656,0,0,0.009228072,0,8.2775804,0,0,4.614035897,0,0,0,0,0,0.10150879,0,0,0,2.5192636,0,0,0.378350944,0,0,0,0,0.415263231,0,0.009228072,0,0,0,1.052000185,4.890878051,0,0.350666728,0.009228072,2.823789969,0,0,0,0.009228072,0,0,0,0,1.282701979,0.119964933,0,0,0,0,0,0,0,0,0,0,4.143404236,0,0,0,0,1.402666913,0,0,0,0,0,0,0,0,0,0,0,2.943754902,0,0,0,0,0,0,0,0.009228072,2.214737231,0,0,0,0,0,0,0,0,2.011719651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.965579292,0,0,0.193789508,0,0.147649149,1.799474,0,12.92852858,0,13.14077424,0,0,0.018456144,0,0,0
144,74,17.7,0.562229427,28.92982752,1.436808536,5.522342373,15.43007428,0,0,0.006246994,0,0,87.37669996,0,0,43.04178614,3.535798397,0,1.817875148,113.857706,0,0,29.435834,0,0.562229427,0,0,0.174915822,0.049975949,1.605477364,0,12.69389106,2.761171186,0,0,281.626967,3.979334945,9.201821623,0.843344141,26.7871087,23.71983483,0,0,0,1.224410752,5.503601392,0,11.88178189,0,0,0.34358465,0,0,0,0,0,0,0.118692879,0,0,0,3.835654091,0,0,0,10.7011001,0,0,0,0,0,0,0,0,0,0,0,21.90820668,0,0,0.093704905,0,0.012493987,0,0,0,0,0,4.310425608,3.148484792,0,0,0,1.686688281,0,0,0,0,0,130.9182456,0,0,0,0,0,0.006246994,1.549254421,1.661700307,0,0,0,0.224891771,0,0,0,0,0.999518981,0,0,0,0,0,3.873136053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212397784,0,0.012493987,0,0,0,0,0,0,0,0,0,0,1.46179651,0,0,0,0,0,0,0,0,0,0,0,0,0,2.992309951,0,0,0,0,0,0,0,8.564628273,0,0,0,0,0,0,0.012493987,0,35.85774346,0,0,0.012493987,0,0,0
155,74,24.1,0,44.49930785,0.016350021,0,4.005755207,0,0.010900014,0,0,0,136.4300274,0,0,57.96627536,0,0,0,100.0675801,0,0,32.45479219,0,0.010900014,0,0,2.872153734,0,0,0,4.681556086,0,0,0,370.3770315,0.054500071,15.75597048,0,2.490653238,0,0,0,0,0,14.65506905,0,10.66566387,0,0,2.229052898,0,4.845056299,0,0,0,0,0,0,0,0,5.673457375,7.744460068,0,0,1.629552118,0,0,0,0,0,0,0,0,0,0.381500496,0.005450007,0,0,0,3.204604166,0,0,0,3.264554244,0,0,0,0,0,0,0,0,3.978505172,0,0,0,0,0,47.35511156,0,0,0,0,0,0.005450007,0,0,0,0,0,0.021800028,0,0,1.744002267,0,0.207100269,0,0,0,0,0.005450007,6.371058282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539550701,6.305658197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.929760309,0,0,0,0,0,0,0,5.406407028,0,3.264554244,0,0,0.005450007,0,0,0
166,75,16.2,0,51.52097309,0.277381111,3.15392597,1.345812059,0.328747984,0,3.35939346,16.24220508,0.667769342,371.7420561,0,0.051366872,179.8456939,0,1.243078314,7.242729019,26.00191085,0.41093498,0,10.03708688,0,1.11979782,0,0,1.171164692,0,0,0,10.54048223,0.246560988,0,0,3.143652596,0.102733745,109.8840136,0.739682964,1.356085433,1.201984816,0,0,0,1.777293788,0.308201235,0,2.671077369,0,0,2.106041772,0,31.41597921,0,0,1.541006174,0,0,0,0,0,2.177955393,0,0,1.181438067,0.20546749,0,0,0,0,0,0,0.010273374,0,0,0,0.010273374,0.020546749,5.69144947,0.760229713,1.62319317,2.177955393,0.893783581,1.705380166,1.41772568,1.058157573,0.143827243,0,0,1.376632182,0,0.061640247,0.030820123,0.462301852,0,0.010273374,0,0,0.113007119,0,0,0,0,0,0,3.585407699,0,0,0,0,0,0.020546749,0,0,0,0,0.852690083,2.619710496,0,0,0,0,1.880027533,0,0.041093498,0,0,0.749956338,0,0,0,0,0.308201235,0,0,0,0,0.010273374,0,2.044401525,0.256834362,0,0,0,0,0,0,0,0,0.965697203,0.010273374,0,0,0,0.071913621,0,0,0,0,0.061640247,0,0,0,0.09246037,0,0,0,0,0,0,1.499912676,0,0.010273374,0,0.318474609,0,0.051366872,1.756747039,0,48.46978087,0,54.64407894,0,0,2.85599811,0,0,0
177,75,17.2,10.44532716,105.8836391,32.83012336,1.425812212,38.52426158,0,0,0.696962519,2.304987154,0,127.9768955,0,6.031231209,59.06415699,0,0,9.812138992,96.95978572,0,0,111.9467575,0.004555311,1.084163918,0,0,1.029500191,0,0,2.737741659,65.78779541,1.794792369,0,0,1.954228239,7.812357647,13.19217944,0,2.11366411,51.20624624,0,0,0,0,0.004555311,0,8.181337804,0,0,0.30976112,0,5.671361673,0,0,0,0,8.14945063,0,0,0,15.35139666,0,0,0,8.158561251,0,0,0,0,1.703686157,0,0.373535468,0.833621836,0,0,1.562471529,0,0.911062116,0,0.610411618,0.346203604,1.239044478,1.116051092,0.013665932,2.66485669,0.004555311,0.264208014,0,2.154661905,0,0,0,6.696306554,0.040997795,3.544031632,0.009110621,0,0.036442485,0,2.159217215,0,0,0.08199559,0,8.126674077,2.988283741,0,0,0,0,3.621471912,0.004555311,0,0,0,2.241212806,0.560303201,0,0,0,2.104553488,10.67309269,0.004555311,0,0,0,0.009110621,0,0,0,0,0,4.359432226,0.31431643,1.753794574,0,10.92819008,0,0.036442485,0.223210218,0,0,0,0,0,0,0,0,0,0,0,0,0.341648294,0,0,0,2.578305789,0,0,0,0,0,0,0,0,4.3913194,3.28893424,0,0,0.31431643,0,3.102166506,0,0,0,0,0,0,24.15681201,2.163772526,30.44769592,0,0,0.013665932,1.207157304,0,0.040997795
188,76,15.7,0,128.4358775,3.270275109,0,1.402398997,0,0,1.94545563,59.32446142,0,74.97762129,0.035805932,0.047741242,68.56239184,0,1.605299278,0,15.33090649,0,0,21.12549979,0,42.79405622,0,0,17.72990392,0,0,0,16.03508981,0,0,0,3.568657874,0.029838277,288.7688727,0,1.778361282,0.053708898,0,0,0,0,2.983827654,0,0.035805932,0,0,0,0,93.57880289,0,0,4.469773826,0,0,0,0,0,2.715283165,5.782657994,0,0,0.011935311,0,0,0.161126693,0,0,0,0.250641523,0,0,1.533687414,0.017902966,0.340156353,0.029838277,1.748523005,7.54311631,0,0.011935311,0,0,0,0,0,0,3.890911261,0,2.214000119,0,1.802231903,0.608700841,0.005967655,0,0,0,0,0.137256072,0,0,0,0,32.49985081,0,0,0,0.143223727,0,0.017902966,0,0,0,0,0,8.008593424,0,0,0,0.023870621,0.035805932,0,1.545622725,0,0,0,0,0,0,0,0,0.364026974,0,0,0,3.622366772,0,0.005967655,8.933579996,0,0,0,0,0,0,0,0.005967655,1.396431342,4.684609417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005967655,0,0,0,0,0.005967655,0,0,0,0,0.029838277,0,56.8299815,0,0.453541803,0,0,0,0,0,0
199,76,10.7,0,87.42785675,0.033240951,0,0.041551189,0,0,0,0.004155119,0,219.0080069,2.268694919,0.012465357,115.8156291,0,0,0.004155119,0.11218821,0,0,0.020775594,0,126.6604894,0,0,47.19384045,0,0,0,0.157894518,0,0,0,2.779774543,0.012465357,31.47087054,0,2.671741452,0.004155119,0,0,0,0,9.50691204,0,0,0,0,0,0,36.72709595,0,0,0,0,0,0,0,0,0.398891414,0,0,0,0.012465357,0,0,0,0,0,0,0,0,0,0,0,49.26308966,0,0,1.042934844,0,6.033232641,44.53456436,0,0,0,0,0,0,0,0.278392966,0,0.008310238,0,0,0,0,0,0,0,0,0,0,0,0.016620476,0,0,0,0,0,0.012465357,0.004155119,0,0,0,0,0,0,0,0,0,0.361495344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004155119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004155119,0,0,0,0,5.563704205,0,165.6438149,0,0.004155119,0,0,0.004155119,0,0,0
200,77,40.4,0,105.7537816,2.786422523,38.82897879,0.028949844,0,0,0.007237461,0,0,332.5758124,0,0,110.4870811,0,0,0,1.693565897,0,0,26.71346892,1.288268076,0,0,0,0.014474922,0,0,0,7.780270681,0,0,0,212.2674966,0.050662228,0.021712383,0,14.48939712,0.079612072,0,0,0.007237461,7.11442426,0,0,2.873272056,0,0,10.06007093,0,0,0,0,0,0,0,0,0,0,0.014474922,0,0,0,0.014474922,0,0,0,0,0,0,0.007237461,0,0,0,0.007237461,0,0,0,1.469204603,0,0,0,0.376347977,0.007237461,0,0,0,0,0,0.007237461,0.007237461,0.028949844,0,0,0,0,0,0.151986683,0,0.007237461,0,0,0,0,0.007237461,0,0,0,0,0.014474922,0,0,0,0,0,0,0,0,0,0,0.209886372,0,0,0,0,0,0,0,0,0,0,0,0,0.007237461,0,0.007237461,0,0.014474922,2.330462474,0,0,0,0,0,0,0,0,13.60642687,0,2.583773612,0,0,0,0,0,0,1.693565897,0,0.578996888,0,0,0,0,0,0,0,0,0,0,0,0,0,10.76934211,0,14.35912282,5.768256496,0,0.499384816,0,0,0,0,0,0,0,0
